customerID,Gender,Senior Citizen,Marital Status,Dependents,tenure in months,Priority Account,Credit Cards,Loan Account,Netbanking,Debit Card,MobileApp,TechSupport Availed,Zero Balance Account,FDs,Interest Deposited,Paperless Banking,Monthly Average Balance (USD),Yearly Average Balance (USD),Churn,Customer Feedback,Category,Recommendation
6152-ONASV,Female,0,Yes,No,68,Yes,Yes,general loan,Yes,No,No,Yes,No,No,One year,No,58.25,3975.7,No,The Debit Card activation process is complicated.,Debit Card,
4472-LVYGI,Female,0,Yes,Yes,0,No,No,general loan,Yes,No,Yes,Yes,Yes,No,Two year,Yes,52.55, ,No,Can you tell me the interest rate for Savings Accounts?,Savings Account,
1891-QRQSA,Male,1,Yes,Yes,64,Yes,Yes,top up loan,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,111.6,7099,No,The ATM network is very unreliable.,ATM Service,
7695-PKLCZ,Female,0,No,No,68,Yes,No,No,No,No,No,No,No,No,Two year,No,20.5,1424.9,No,The loan documentation process is very complicated.,Loans,
5233-AOZUF,Female,0,Yes,No,29,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,74.95,2149.05,No,Can I get a Loan for a startup?,Loans,
0036-IHMOT,Female,0,Yes,Yes,55,Yes,No,top up loan,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,103.7,5656.75,No,My Debit Card PIN reset request was not processed correctly.,Debit Cards,
5301-GAUUY,Male,0,No,No,32,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,80.35,2596.15,Yes,The Current Account mobile app crashes frequently.,Current Account,
2957-LOLHO,Male,0,No,No,12,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,Yes,45.4,518.9,Yes,The Current Account maintenance charges are too high.,Current Account,
8544-GOQSH,Female,0,No,No,14,Yes,No,top up loan,No,Yes,No,Yes,No,No,Month-to-month,Yes,80.05,1112.3,No,How do I apply for a Personal Loan?,Loans,
0750-EBAIU,Male,0,No,No,52,Yes,No,top up loan,Yes,No,Yes,No,Yes,No,One year,No,91.25,4738.3,No,The loan processing time is too long.,Loans,
2077-DDHJK,Female,0,Yes,No,68,Yes,Yes,general loan,Yes,Yes,Yes,Yes,No,No,Two year,No,70.9,4911.35,No,The Debit Card issuance process is very slow.,Debit Cards,
0862-PRCBS,Female,0,Yes,Yes,68,Yes,Yes,top up loan,No,Yes,No,Yes,Yes,Yes,Two year,Yes,103.75,7039.45,No,I am very satisfied with the online banking experience.,Online Banking,
7028-DVOIQ,Male,1,No,No,35,Yes,Yes,top up loan,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,99.05,3395.8,Yes,The Debit Card is not accepted at many places.,Debit Card,
3908-BLSYF,Female,0,No,No,6,Yes,No,top up loan,No,No,Yes,No,No,Yes,Month-to-month,No,83.9,497.55,Yes,The loan application process is very complicated.,Loans,
4851-BQDNX,Male,0,Yes,Yes,40,Yes,No,top up loan,No,No,Yes,No,Yes,No,One year,Yes,85.05,3355.65,No,The Debit Card PIN reset process is very confusing.,Debit Card,
4580-TMHJU,Female,0,Yes,Yes,43,Yes,No,general loan,No,No,No,No,Yes,No,Month-to-month,No,56.15,2499.3,Yes,The loan documentation process is very cumbersome.,Loans,
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.75,,No,The ATM is often out of service.,ATM Service,
5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,top up loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.5,3105.55,Yes,The loan interest rates are not competitive.,Loans,
5701-YVSVF,Female,1,Yes,No,11,Yes,No,top up loan,No,No,No,Yes,Yes,No,Month-to-month,Yes,82.9,880.05,No,The loan interest rates are not competitive.,Loans,
6235-VDHOM,Female,1,No,No,5,No,No,general loan,No,Yes,No,No,No,No,Month-to-month,No,28.45,131.05,Yes,The branch does not have enough staff.,Branch Service,
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,top up loan,Yes,Yes,Yes,No,Yes,Yes,Two year,No,109.7,8129.3,No,The Savings Account service charges are very reasonable.,Savings Account,
4785-NKHCX,Male,1,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20.05,94.15,No,The Debit Card replacement process is too slow.,Debit Card,
6439-GTPCA,Female,0,No,No,45,Yes,Yes,top up loan,No,No,Yes,Yes,No,No,Month-to-month,Yes,87.25,3941.7,Yes,The loan interest rates are not competitive.,Loans,
1680-VDCWW,Male,0,Yes,No,12,Yes,No,No,No,No,No,No,No,No,One year,No,19.8,202.25,No,How do I update my address for my Current Account?,Current Account,
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,general loan,Yes,No,Yes,Yes,No,No,Two year,Yes,66.5,4811.6,No,The loan approval process is too slow and cumbersome.,Loans,
2636-SJDOU,Male,0,No,No,64,Yes,Yes,top up loan,Yes,Yes,No,No,No,No,One year,Yes,84.3,5289.05,No,The ATM near my office is always functional.,ATM Service,
5948-UJZLF,Male,0,No,No,2,Yes,No,general loan,No,Yes,No,No,No,No,Month-to-month,No,49.25,97,No,The bank's customer service is very responsive.,General,
3282-ZISZV,Male,0,No,Yes,32,Yes,Yes,general loan,No,Yes,Yes,Yes,Yes,Yes,One year,No,83.7,2633.3,No,The Current Account customer service is excellent.,Current Account,
5285-MVEHD,Female,0,Yes,No,56,Yes,No,top up loan,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,105.6,6068.65,No,The ATM network is unreliable.,ATM Service,
4950-HKQTE,Female,0,No,No,22,Yes,Yes,No,No,No,No,No,No,No,Two year,No,26.25,605.9,No,How do I get a Current Account statement by internet banking?,Current Account,
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,general loan,Yes,No,No,No,No,No,Month-to-month,No,50.7,350.35,No,The loan processing time is too long.,Loans,
4257-GAESD,Female,0,No,No,6,No,No,general loan,No,No,No,No,Yes,Yes,Month-to-month,No,45,298.7,No,The fixed deposit maturity process is very smooth.,Fixed Deposit,
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,76.5,2868.15,Yes,The Debit Card replacement process is too slow.,Debit Card,
3115-CZMZD,Male,0,No,Yes,0,Yes,No,No,No,No,No,No,No,No,Two year,No,20.25, ,No,I am pleased with the online banking customer support.,Online Banking,
2731-GJRDG,Female,0,No,No,32,Yes,Yes,top up loan,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,109.55,3608,No,I am happy with the fixed deposit interest rates.,Fixed Deposit,
5697-GOMBF,Female,1,Yes,Yes,28,No,No,general loan,No,No,No,No,Yes,No,Month-to-month,Yes,35.9,973.65,No,The Savings Account mobile banking app is very convenient.,Savings Account,
6390-DSAZX,Female,0,No,Yes,1,Yes,No,top up loan,Yes,No,No,No,No,No,Month-to-month,Yes,73.6,73.6,Yes,The online banking system is often down.,Online Banking,
1679-JRFBR,Female,0,Yes,Yes,,Yes,Yes,top up loan,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,108.15,7930.55,No,The mobile banking app does not support multiple accounts.,Mobile Banking,
1140-UKVZG,Female,0,No,No,17,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,24.8,475.25,No,There are too many hidden fees in my Savings Account.,Savings Account,
7495-OOKFY,Female,1,Yes,No,8,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,80.65,633.3,Yes,The loan documentation process is very cumbersome.,Loans,
4667-QONEA,Female,1,Yes,Yes,60,Yes,No,general loan,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,74.85,4456.35,No,The Credit Card fraud detection system works very well.,Credit Cards,
9411-TPQQV,Female,0,No,No,40,No,No,general loan,Yes,No,No,Yes,Yes,Yes,One year,Yes,54.55,2236.2,No,The daily withdrawal limit on my Debit Card is too low.,Debit Cards,
8905-IAZPF,Female,0,Yes,No,69,Yes,No,top up loan,No,Yes,No,No,Yes,Yes,One year,Yes,95.65,6744.2,No,The loan approval process took too long.,Loans,
0314-TKOSI,Female,0,No,No,6,Yes,No,general loan,Yes,Yes,No,No,No,No,Month-to-month,No,55.15,322.9,No,My Debit Card frequently gets declined at ATMs.,Debit Cards,
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No,No,No,No,No,No,Two year,No,21,1107.2,No,The fixed deposit interest rates are very attractive.,Fixed Deposit,
7989-CHGTL,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,19.6,19.6,,The customer support for my Credit Card is poor.,Credit Card,
7294-TMAOP,Female,0,No,No,1,Yes,No,top up loan,No,No,No,No,Yes,Yes,Month-to-month,No,90.55,90.55,Yes,The loan interest rates are not competitive.,Loans,
7025-WCBNE,Male,1,No,No,47,Yes,Yes,general loan,No,Yes,No,Yes,No,No,Two year,No,59.6,2754,,How do I get a Savings Account statement by internet banking?,Savings Account,
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20.85,62.9,No,How do I change my Savings Account nominee?,Savings Account,
3951-NJCVI,Female,1,Yes,No,42,Yes,Yes,top up loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.05,3944.5,No,The Savings Account minimum balance requirement is too high.,Savings Account,
7665-VIGUD,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,One year,No,20.35,176.3,No,The customer support for my Credit Card is poor.,Credit Card,
4109-CYRBD,Male,1,Yes,No,29,Yes,Yes,general loan,No,No,No,No,No,No,Month-to-month,Yes,51.6,1442,No,The loan disbursement process is slow.,Loans,
2865-TCHJW,Female,1,No,No,4,Yes,Yes,top up loan,No,No,Yes,No,Yes,No,Month-to-month,Yes,89.2,346.2,Yes,The Debit Card delivery is very delayed.,Debit Card,
3675-YDUPJ,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,19.85,193.05,No,The Savings Account interest rates are very low compared to other banks.,Savings Account,
3016-KSVCP,Male,0,Yes,No,29,No,No,general loan,No,No,No,No,Yes,No,Month-to-month,No,33.75,1009.25,No,The mobile banking app does not support multiple accounts.,Mobile Banking,
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,general loan,Yes,No,Yes,No,Yes,Yes,One year,No,74.75,2453.3,No,How do I get a duplicate passbook for my Savings Account?,Savings Account,
4111-BNXIF,Female,0,Yes,Yes,67,No,No,general loan,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,59.55,4103.9,No,The mobile banking app lacks essential features.,Mobile Banking,
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No,No,No,No,No,No,One year,Yes,20.55,1252,No,My Credit Card payment due date is incorrect. How can I fix it?,Credit Cards,
8587-XYZSF,Male,0,No,,67,Yes,No,general loan,No,No,No,Yes,No,No,Two year,No,50.55,3260.1,No,The overall banking services are satisfactory and meet my needs.,General,
7916-VCCPB,Female,0,Yes,Yes,16,Yes,No,top up loan,No,Yes,No,No,No,No,Month-to-month,No,73.25,1195.75,No,The ATM network is very reliable.,ATM Service,
2273-QCKXA,Male,0,No,No,1,Yes,No,general loan,No,No,No,Yes,No,No,Month-to-month,No,49.05,,No,The loan processing time is too long.,Loans,
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,70.45,70.45,Yes,The loan interest rates are not competitive.,Loans,
3956-CJUST,Female,1,No,No,23,Yes,No,top up loan,Yes,No,No,No,No,No,Month-to-month,Yes,75.4,1643.55,No,The loan repayment options are very flexible.,Loans,
5020-ZSTTY,Female,1,No,No,54,Yes,Yes,general loan,Yes,Yes,No,Yes,Yes,Yes,One year,No,82.45,4350.1,Yes,The ATM withdrawal limit is too low.,ATM Service,
2834-JRTUA,Male,0,No,No,71,Yes,Yes,top up loan,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,108.05,7532.15,Yes,The loan application process is very complicated.,Loans,
1907-UBQFC,Male,1,No,No,10,Yes,No,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,72.85,688.65,Yes,The process of updating my contact information was very slow.,General,
7929-DMBCV,Female,0,Yes,No,20,Yes,No,top up loan,No,No,Yes,Yes,No,No,Month-to-month,Yes,81,1683.7,No,The daily withdrawal limit on my Debit Card is too low.,Debit Cards,
6400-BWQKW,Female,0,No,No,6,Yes,Yes,top up loan,Yes,No,No,No,No,No,Month-to-month,Yes,79.05,434.5,Yes,I was not informed about the processing fees for my loan.,Loans,
5176-LMJXE,Female,0,No,No,47,Yes,No,No,No,No,No,No,No,No,Two year,Yes,20.55,945.7,No,I am satisfied with the low minimum balance requirement for my Savings Account.,Savings Account,
9489-UTFKA,Male,1,Yes,No,8,Yes,No,general loan,Yes,No,No,No,Yes,No,Month-to-month,No,60.9,551.95,No,The bank's online services are very reliable.,General,
4378-BZYFP,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,Yes,20.5,365.8,No,The Debit Card is not accepted at many places.,Debit Card,
6243-OZGFH,Female,0,No,No,23,No,No,general loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,44.95,996.85,No,The branch is always very crowded.,Branch Service,
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,top up loan,Yes,No,Yes,Yes,No,Yes,One year,No,94.3,1818.3,No,The loan tenure options are very flexible.,Loans,
0111-KLBQG,Male,1,Yes,Yes,32,Yes,No,top up loan,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,93.95,2861.45,No,My Credit Card has been blocked.,Credit Card,
8111-BKVDS,Female,0,No,No,10,No,No,general loan,Yes,Yes,Yes,No,No,No,Month-to-month,No,40.7,449.3,No,The customer service for Debit Cards is very helpful.,Debit Cards,
0781-LKXBR,Male,1,No,No,9,Yes,Yes,top up loan,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,100.5,918.6,Yes,The branch is not accessible for disabled customers.,Branch Service,
7663-ZTEGJ,Male,0,No,Yes,29,Yes,Yes,top up loan,No,Yes,Yes,Yes,No,Yes,One year,No,,2830.45,No,The Debit Card activation process is very straightforward.,Debit Cards,
4625-LAMOB,Male,0,No,No,44,Yes,No,No,No,No,No,No,No,No,Two year,No,20.4,905.55,No,The Current Account customer service is very poor.,Current Account,
5386-THSLQ,Female,1,Yes,No,66,No,No,general loan,No,Yes,Yes,No,Yes,No,One year,No,45.55,3027.25,No,The Current Account opening process was very easy.,Current Account,
7102-JJVTX,Female,0,Yes,Yes,9,Yes,No,general loan,Yes,No,No,No,No,No,One year,No,48.6,422.3,No,The branch staff are very courteous and helpful.,Branch Service,
4115-BNPJY,Male,0,Yes,Yes,29,Yes,No,general loan,No,No,Yes,Yes,Yes,Yes,Two year,No,75.55,2054.4,No,How do I activate my new Debit Card?,Debit Cards,
4385-GZQXV,Female,1,No,No,,Yes,No,top up loan,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,94.45,1511.2,Yes,The branch is not accessible for disabled customers.,Branch Service,
